id	scale_level	node_type	title	parent_node_id	region_cell_code	g1_type	place_template_id	evidence_status	status	confidence
gn_nov_g1_02_05_g3_005_navolok_tserkovnyy_dvor	G3	place	Наволок: церковный двор	gn_nov_g1_02_05_g2_06_rural_supply_belt	nov_g1_02_05	dense_river_road	pt_rural_church_center	historically_plausible_construct	draft	medium_low
gn_nov_g1_02_05_g3_006_glinka_u_ilmen_derevnya	G3	place	Глинка у Ильменя: деревня	gn_nov_g1_02_05_g2_06_rural_supply_belt	nov_g1_02_05	dense_river_road	pt_hamlet	historically_plausible_construct	draft	medium_low
gn_nov_g1_02_05_g3_007_luki_u_ilmen_pogost	G3	place	Луки у Ильменя: погост	gn_nov_g1_02_05_g2_06_rural_supply_belt	nov_g1_02_05	dense_river_road	pt_pogost_center	historically_plausible_construct	draft	medium_low
gn_nov_g1_02_05_g3_008_pogostok_u_ilmen_selo	G3	place	Нижний Погосток у Ильменя: село	gn_nov_g1_02_05_g2_06_rural_supply_belt	nov_g1_02_05	dense_river_road	pt_village	historically_plausible_construct	draft	medium_low
gn_nov_g1_02_05_g3_009_rybnyy_stan_dvor	G3	place	Рыбный Стан: двор	gn_nov_g1_02_05_g2_06_rural_supply_belt	nov_g1_02_05	dense_river_road	pt_isolated_farmstead	historically_plausible_construct	draft	medium_low
gn_nov_g1_02_05_g3_010_volchiy_bor_u_ilmen_selo	G3	place	Нижний Волчий Бор у Ильменя: село	gn_nov_g1_02_05_g2_06_rural_supply_belt	nov_g1_02_05	dense_river_road	pt_village	historically_plausible_construct	draft	medium_low
gn_nov_g1_02_05_g3_011_krivoy_ruchey_tserkovnyy_dvor	G3	place	Кривой Ручей: церковный двор	gn_nov_g1_02_05_g2_06_rural_supply_belt	nov_g1_02_05	dense_river_road	pt_rural_church_center	historically_plausible_construct	draft	medium_low
gn_nov_g1_02_05_g3_012_zimniy_stan_u_ilmen_pogost	G3	place	Зимний Стан у Ильменя: погост	gn_nov_g1_02_05_g2_06_rural_supply_belt	nov_g1_02_05	dense_river_road	pt_pogost_center	historically_plausible_construct	draft	medium_low
gn_nov_g1_02_05_g3_013_suhaya_griva_u_ilmen_selo	G3	place	Верхняя Сухая Грива у Ильменя: село	gn_nov_g1_02_05_g2_06_rural_supply_belt	nov_g1_02_05	dense_river_road	pt_village	historically_plausible_construct	draft	medium_low
gn_nov_g1_02_05_g3_014_chernyy_moh_u_ilmen_selo	G3	place	Нижний Чёрный Мох у Ильменя: село	gn_nov_g1_02_05_g2_06_rural_supply_belt	nov_g1_02_05	dense_river_road	pt_village	historically_plausible_construct	draft	medium_low
gn_nov_g1_02_05_g3_015_gluhaya_luka_dvor	G3	place	Глухая Лука: двор	gn_nov_g1_02_05_g2_06_rural_supply_belt	nov_g1_02_05	dense_river_road	pt_isolated_farmstead	historically_plausible_construct	draft	medium_low
gn_nov_g1_02_05_g3_016_olshanik_u_ilmen_derevnya	G3	place	Ольшаник у Ильменя: деревня	gn_nov_g1_02_05_g2_06_rural_supply_belt	nov_g1_02_05	dense_river_road	pt_hamlet	historically_plausible_construct	draft	medium_low
gn_nov_g1_02_06_g3_001_zimniy_stan_na_volhov_brod	G3	place	Нижний Зимний Стан на Волхове: брод	gn_nov_g1_02_06_g2_03_landing_zone	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_construct	draft	medium_low
gn_nov_g1_02_06_g3_002_suhaya_griva_na_volhov_brod	G3	place	Нижняя Сухая Грива на Волхове: брод	gn_nov_g1_02_06_g2_03_landing_zone	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_construct	draft	medium_low
gn_nov_g1_02_06_g3_003_chernyy_moh_u_volhov_derevnya	G3	place	Нижний Чёрный Мох у Волхова: деревня	gn_nov_g1_02_06_g2_06_rural_supply_belt	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_construct	draft	medium_low
gn_nov_g1_02_06_g3_004_gluhaya_luka_u_volhov_derevnya	G3	place	Глухая Лука у Волхова: деревня	gn_nov_g1_02_06_g2_06_rural_supply_belt	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_construct	draft	medium_low
gn_nov_g1_02_06_g3_005_olshanik_na_volhov_brod	G3	place	Нижний Ольшаник на Волхове: брод	gn_nov_g1_02_06_g2_03_landing_zone	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_construct	draft	medium_low
gn_nov_g1_02_06_g3_006_staryy_sled_ohotnichiy_stan	G3	place	Нижнее Следово: охотничий стан	gn_nov_g1_02_06_g2_14_outer_forest	nov_g1_02_06	dense_river_road	pt_hunting_camp	historically_plausible_construct	draft	medium_low
gn_nov_g1_02_06_g3_007_kamenka_na_volhov_brod	G3	place	Нижняя Каменка на Волхове: брод	gn_nov_g1_02_06_g2_03_landing_zone	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_construct	draft	medium_low
gn_nov_g1_02_06_g3_008_zareche_u_volhov_derevnya	G3	place	Заречье у Волхова: деревня	gn_nov_g1_02_06_g2_06_rural_supply_belt	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_construct	draft	medium_low
gn_nov_g1_02_06_g3_009_podbore_na_volhov_brod	G3	place	Подборье на Волхове: брод	gn_nov_g1_02_06_g2_03_landing_zone	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_construct	draft	medium_low
gn_nov_g1_02_06_g3_010_ruchi_u_volhov_derevnya	G3	place	Нижние Ручьи у Волхова: деревня	gn_nov_g1_02_06_g2_06_rural_supply_belt	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_construct	draft	medium_low
gn_nov_g1_02_06_g3_011_malyy_bor_na_volhov_brod	G3	place	Нижний Малый Бор на Волхове: брод	gn_nov_g1_02_06_g2_03_landing_zone	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_construct	draft	medium_low
gn_nov_g1_02_06_g3_012_verhnie_luga_na_volhov_brod	G3	place	Верхние Луга на Волхове: брод	gn_nov_g1_02_06_g2_03_landing_zone	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_construct	draft	medium_low
gn_nov_g1_02_06_g3_013_nizhniy_pochinok_u_volhov_derevnya	G3	place	Верхнее Починье у Волхова: деревня	gn_nov_g1_02_06_g2_06_rural_supply_belt	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_construct	draft	medium_low
gn_nov_g1_02_06_g3_014_bereze_u_volhov_derevnya	G3	place	Нижнее Березье у Волхова: деревня	gn_nov_g1_02_06_g2_06_rural_supply_belt	nov_g1_02_06	dense_river_road	pt_hamlet	historically_plausible_construct	draft	medium_low
gn_nov_g1_02_06_g3_015_luzhitsy_na_volhov_brod	G3	place	Нижние Лужицы на Волхове: брод	gn_nov_g1_02_06_g2_03_landing_zone	nov_g1_02_06	dense_river_road	pt_ford_place	historically_plausible_construct	draft	medium_low
gn_nov_g1_02_06_g3_016_selische_ohotnichiy_stan	G3	place	Нижнее Селище: охотничий стан	gn_nov_g1_02_06_g2_14_outer_forest	nov_g1_02_06	dense_river_road	pt_hunting_camp	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_00_g3_001_gluhaya_luka_na_ilmen_pristan	G3	place	Нижняя Глухая Лука на Ильмене: пристань	gn_nov_g1_03_00_g2_03_landing_zone	nov_g1_03_00	dense_river_road	pt_river_landing	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_00_g3_002_olshanik_na_ilmen_brod	G3	place	Ольшаник на Ильмене: брод	gn_nov_g1_03_00_g2_03_landing_zone	nov_g1_03_00	dense_river_road	pt_ford_place	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_00_g3_003_staryy_sled_u_ilmen_derevnya	G3	place	Дальнее Следово у Ильменя: деревня	gn_nov_g1_03_00_g2_06_rural_supply_belt	nov_g1_03_00	dense_river_road	pt_hamlet	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_00_g3_004_kamenka_u_ilmen_derevnya	G3	place	Нижняя Каменка у Ильменя: деревня	gn_nov_g1_03_00_g2_06_rural_supply_belt	nov_g1_03_00	dense_river_road	pt_hamlet	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_00_g3_005_zareche_na_ilmen_pristan	G3	place	Нижнее Заречье на Ильмене: пристань	gn_nov_g1_03_00_g2_03_landing_zone	nov_g1_03_00	dense_river_road	pt_river_landing	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_00_g3_006_podbore_ohotnichiy_stan	G3	place	Нижнее Подборье: охотничий стан	gn_nov_g1_03_00_g2_14_outer_forest	nov_g1_03_00	dense_river_road	pt_hunting_camp	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_00_g3_007_ruchi_na_ilmen_brod	G3	place	Ручьи на Ильмене: брод	gn_nov_g1_03_00_g2_03_landing_zone	nov_g1_03_00	dense_river_road	pt_ford_place	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_00_g3_008_malyy_bor_u_ilmen_derevnya	G3	place	Старый Малый Бор у Ильменя: деревня	gn_nov_g1_03_00_g2_06_rural_supply_belt	nov_g1_03_00	dense_river_road	pt_hamlet	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_00_g3_009_verhnie_luga_na_ilmen_pristan	G3	place	Старые Луга на Ильмене: пристань	gn_nov_g1_03_00_g2_03_landing_zone	nov_g1_03_00	dense_river_road	pt_river_landing	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_00_g3_010_nizhniy_pochinok_u_ilmen_derevnya	G3	place	Дальнее Починье у Ильменя: деревня	gn_nov_g1_03_00_g2_06_rural_supply_belt	nov_g1_03_00	dense_river_road	pt_hamlet	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_00_g3_011_bereze_na_ilmen_pristan	G3	place	Березье на Ильмене: пристань	gn_nov_g1_03_00_g2_03_landing_zone	nov_g1_03_00	dense_river_road	pt_river_landing	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_00_g3_012_luzhitsy_na_ilmen_brod	G3	place	Лужицы на Ильмене: брод	gn_nov_g1_03_00_g2_03_landing_zone	nov_g1_03_00	dense_river_road	pt_ford_place	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_00_g3_013_selische_u_ilmen_derevnya	G3	place	Селище у Ильменя: деревня	gn_nov_g1_03_00_g2_06_rural_supply_belt	nov_g1_03_00	dense_river_road	pt_hamlet	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_00_g3_014_pochinok_u_ilmen_derevnya	G3	place	Старый Починок у Ильменя: деревня	gn_nov_g1_03_00_g2_06_rural_supply_belt	nov_g1_03_00	dense_river_road	pt_hamlet	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_00_g3_015_dubrovo_na_ilmen_pristan	G3	place	Старое Дуброво на Ильмене: пристань	gn_nov_g1_03_00_g2_03_landing_zone	nov_g1_03_00	dense_river_road	pt_river_landing	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_00_g3_016_sosnovets_ohotnichiy_stan	G3	place	Верхний Сосновец: охотничий стан	gn_nov_g1_03_00_g2_14_outer_forest	nov_g1_03_00	dense_river_road	pt_hunting_camp	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_01_g3_001_luzhitsy_na_ilmen_pristan	G3	place	Нижние Лужицы на Ильмене: пристань	gn_nov_g1_03_01_g2_03_landing_zone	nov_g1_03_01	dense_river_road	pt_river_landing	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_01_g3_002_selische_na_ilmen_brod	G3	place	Селище на Ильмене: брод	gn_nov_g1_03_01_g2_03_landing_zone	nov_g1_03_01	dense_river_road	pt_ford_place	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_01_g3_003_pochinok_u_ilmen_derevnya	G3	place	Новый Починок у Ильменя: деревня	gn_nov_g1_03_01_g2_06_rural_supply_belt	nov_g1_03_01	dense_river_road	pt_hamlet	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_01_g3_004_dubrovo_u_ilmen_derevnya	G3	place	Нижнее Дуброво у Ильменя: деревня	gn_nov_g1_03_01_g2_06_rural_supply_belt	nov_g1_03_01	dense_river_road	pt_hamlet	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_01_g3_005_sosnovets_na_ilmen_pristan	G3	place	Нижний Сосновец на Ильмене: пристань	gn_nov_g1_03_01_g2_03_landing_zone	nov_g1_03_01	dense_river_road	pt_river_landing	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_01_g3_006_mhovoe_ohotnichiy_stan	G3	place	Верхнее Мховое: охотничий стан	gn_nov_g1_03_01_g2_14_outer_forest	nov_g1_03_01	dense_river_road	pt_hunting_camp	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_01_g3_007_ozerets_na_ilmen_brod	G3	place	Озерец на Ильмене: брод	gn_nov_g1_03_01_g2_03_landing_zone	nov_g1_03_01	dense_river_road	pt_ford_place	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_01_g3_008_pleso_u_ilmen_derevnya	G3	place	Плесо у Ильменя: деревня	gn_nov_g1_03_01_g2_06_rural_supply_belt	nov_g1_03_01	dense_river_road	pt_hamlet	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_01_g3_009_zalese_na_ilmen_pristan	G3	place	Новое Залесье на Ильмене: пристань	gn_nov_g1_03_01_g2_03_landing_zone	nov_g1_03_01	dense_river_road	pt_river_landing	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_01_g3_010_borok_u_ilmen_derevnya	G3	place	Старый Борок у Ильменя: деревня	gn_nov_g1_03_01_g2_06_rural_supply_belt	nov_g1_03_01	dense_river_road	pt_hamlet	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_01_g3_011_navolok_na_ilmen_pristan	G3	place	Старый Наволок на Ильмене: пристань	gn_nov_g1_03_01_g2_03_landing_zone	nov_g1_03_01	dense_river_road	pt_river_landing	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_01_g3_012_glinka_na_ilmen_brod	G3	place	Глинка на Ильмене: брод	gn_nov_g1_03_01_g2_03_landing_zone	nov_g1_03_01	dense_river_road	pt_ford_place	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_01_g3_013_luki_u_ilmen_derevnya	G3	place	Нижние Луки у Ильменя: деревня	gn_nov_g1_03_01_g2_06_rural_supply_belt	nov_g1_03_01	dense_river_road	pt_hamlet	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_01_g3_014_pogostok_u_ilmen_derevnya	G3	place	Старый Погосток у Ильменя: деревня	gn_nov_g1_03_01_g2_06_rural_supply_belt	nov_g1_03_01	dense_river_road	pt_hamlet	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_01_g3_015_rybnyy_stan_na_ilmen_pristan	G3	place	Новый Рыбный Стан на Ильмене: пристань	gn_nov_g1_03_01_g2_03_landing_zone	nov_g1_03_01	dense_river_road	pt_river_landing	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_01_g3_016_volchiy_bor_ohotnichiy_stan	G3	place	Нижний Волчий Бор: охотничий стан	gn_nov_g1_03_01_g2_14_outer_forest	nov_g1_03_01	dense_river_road	pt_hunting_camp	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_02_g3_001_rusa_staraya_russa	G3	place	Руса (Старая Русса)	gn_nov_g1_03_02_g2_01_town_core	nov_g1_03_02	urban_town	pt_town	source_backed_anchor	usable_with_caution	medium
gn_nov_g1_03_02_g3_002_russkie_varnitsy	G3	place	Русские варницы	gn_nov_g1_03_02_g2_01_town_core	nov_g1_03_02	urban_town	pt_saltworks	source_backed_anchor	usable_with_caution	medium
gn_nov_g1_03_02_g3_003_rusanskiy_torg	G3	place	Русанский торг	gn_nov_g1_03_02_g2_01_town_core	nov_g1_03_02	urban_town	pt_market_place	source_backed_functional_anchor	usable_with_caution	medium
gn_nov_g1_03_02_g3_004_polistskaya_pristan	G3	place	Полистская пристань	gn_nov_g1_03_02_g2_05_landing_zone	nov_g1_03_02	urban_town	pt_river_landing	source_backed_functional_anchor	usable_with_caution	medium
gn_nov_g1_03_02_g3_005_volchiy_bor_u_polist_selo	G3	place	Волчий Бор у Полисти: село	gn_nov_g1_03_02_g2_06_rural_supply_belt	nov_g1_03_02	urban_town	pt_village	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_02_g3_006_krivoy_ruchey_na_polist_torg	G3	place	Кривой Ручей на Полисти: торг	gn_nov_g1_03_02_g2_01_town_core	nov_g1_03_02	urban_town	pt_market_place	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_02_g3_007_zimniy_stan_na_polist_pristan	G3	place	Зимний Стан на Полисти: пристань	gn_nov_g1_03_02_g2_05_landing_zone	nov_g1_03_02	urban_town	pt_river_landing	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_02_g3_008_suhaya_griva_na_polist_torg	G3	place	Сухая Грива на Полисти: торг	gn_nov_g1_03_02_g2_01_town_core	nov_g1_03_02	urban_town	pt_market_place	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_02_g3_009_chernyy_moh_u_polist_selo	G3	place	Чёрный Мох у Полисти: село	gn_nov_g1_03_02_g2_06_rural_supply_belt	nov_g1_03_02	urban_town	pt_village	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_02_g3_010_gluhaya_luka_na_polist_torg	G3	place	Глухая Лука на Полисти: торг	gn_nov_g1_03_02_g2_01_town_core	nov_g1_03_02	urban_town	pt_market_place	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_02_g3_011_olshanik_na_polist_torg	G3	place	Ольшаник на Полисти: торг	gn_nov_g1_03_02_g2_01_town_core	nov_g1_03_02	urban_town	pt_market_place	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_02_g3_012_staryy_sled_na_polist_torg	G3	place	Следово на Полисти: торг	gn_nov_g1_03_02_g2_01_town_core	nov_g1_03_02	urban_town	pt_market_place	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_02_g3_013_kamenka_na_polist_pristan	G3	place	Каменка на Полисти: пристань	gn_nov_g1_03_02_g2_05_landing_zone	nov_g1_03_02	urban_town	pt_river_landing	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_02_g3_014_zareche_na_polist_torg	G3	place	Заречье на Полисти: торг	gn_nov_g1_03_02_g2_01_town_core	nov_g1_03_02	urban_town	pt_market_place	historically_plausible_construct	draft	medium_low
gn_nov_g1_03_02_g3_015_podbore_u_polist_selo	G3	place	Подборье у Полисти: село	gn_nov_g1_03_02_g2_06_rural_supply_belt	nov_g1_03_02	urban_town	pt_village	historically_plausible_construct	draft	medium_low
