step_id,recipe_id,step_number,action,input_item_ids,input_ingredient_ids,tool_ids,vessel_ids,duration,heat,result_state
RST000365,RCP0066,7,Добавить мёдом и довести до готового состояния.,"[""OMI01289""]","[""ING0014""]","[""POT0002""]","[""POT0021""]",1–5 min,none,ready_to_eat
RST000366,RCP0067,1,Перебрать сырьё и удалить явные примеси.,"[""OMI01289""]","[""ING0014""]","[""POT0002""]","[""POT0021""]",5–15 min,none,cleaned
RST000367,RCP0067,2,"При необходимости быстро промыть, не предполагая современной санитарной процедуры.","[""OMI01289""]","[""ING0014""]",[],"[""POT0021""]",1–5 min,none,washed
RST000368,RCP0067,3,Залить водой в керамическом сосуде.,"[""OMI01289"",""FMA0001""]","[""ING0014"",""ING0001""]",[],"[""POT0021""]",1–3 min,none,soaked
RST000369,RCP0067,4,Нагреть у огня или в горячей части печи до уверенного кипения.,"[""OMI01289"",""FMA0001""]","[""ING0014"",""ING0001""]",[],"[""POT0021""]",10–30 min,strong_heat,boiled
RST000370,RCP0067,5,Переставить в менее горячую часть печи и варить или томить до мягкости.,"[""OMI01289"",""FMA0001""]","[""ING0014"",""ING0001""]","[""POT0009""]","[""POT0021""]",30–180 min,residual_or_gentle_heat,stewed
RST000371,RCP0067,6,"Добавить компонент: Свежие лесные ягоды, смешанная категория; количество зависит от достатка и доступности.","[""FOD0016""]","[""ING0069""]","[""POT0002""]","[""POT0021""]",1–10 min,gentle_or_no_heat,combined
RST000372,RCP0067,7,Добавить ягодами и довести до готового состояния.,"[""OMI01289""]","[""ING0014""]","[""POT0002""]","[""POT0021""]",1–5 min,none,ready_to_eat
RST000373,RCP0068,1,Перебрать сырьё и удалить явные примеси.,"[""OMI01289""]","[""ING0014""]","[""POT0002""]","[""POT0021""]",5–15 min,none,cleaned
RST000374,RCP0068,2,"При необходимости быстро промыть, не предполагая современной санитарной процедуры.","[""OMI01289""]","[""ING0014""]",[],"[""POT0021""]",1–5 min,none,washed
RST000375,RCP0068,3,Залить водой в керамическом сосуде.,"[""OMI01289"",""FMA0001""]","[""ING0014"",""ING0001""]",[],"[""POT0021""]",1–3 min,none,soaked
RST000376,RCP0068,4,Нагреть у огня или в горячей части печи до уверенного кипения.,"[""OMI01289"",""FMA0001""]","[""ING0014"",""ING0001""]",[],"[""POT0021""]",10–30 min,strong_heat,boiled
RST000377,RCP0068,5,Переставить в менее горячую часть печи и варить или томить до мягкости.,"[""OMI01289"",""FMA0001""]","[""ING0014"",""ING0001""]","[""POT0009""]","[""POT0021""]",30–180 min,residual_or_gentle_heat,stewed
RST000378,RCP0068,6,Добавить компонент: Лук репчатый; количество зависит от достатка и доступности.,"[""FOD0041""]","[""ING0041""]","[""POT0002""]","[""POT0021""]",1–10 min,gentle_or_no_heat,combined
RST000379,RCP0068,7,Добавить луком и довести до готового состояния.,"[""OMI01289""]","[""ING0014""]","[""POT0002""]","[""POT0021""]",1–5 min,none,ready_to_eat
RST000380,RCP0069,1,Перебрать сырьё и удалить явные примеси.,"[""OMI01291""]","[""ING0011""]","[""POT0002""]","[""POT0021""]",5–15 min,none,cleaned
RST000381,RCP0069,2,"При необходимости быстро промыть, не предполагая современной санитарной процедуры.","[""OMI01291""]","[""ING0011""]",[],"[""POT0021""]",1–5 min,none,washed
RST000382,RCP0069,3,Залить водой в керамическом сосуде.,"[""OMI01291"",""FMA0001""]","[""ING0011"",""ING0001""]",[],"[""POT0021""]",1–3 min,none,soaked
RST000383,RCP0069,4,Нагреть у огня или в горячей части печи до уверенного кипения.,"[""OMI01291"",""FMA0001""]","[""ING0011"",""ING0001""]",[],"[""POT0021""]",10–30 min,strong_heat,boiled
RST000384,RCP0069,5,Переставить в менее горячую часть печи и варить или томить до мягкости.,"[""OMI01291"",""FMA0001""]","[""ING0011"",""ING0001""]","[""POT0009""]","[""POT0021""]",30–180 min,residual_or_gentle_heat,stewed
RST000385,RCP0069,6,Оставить блюдо жидким; подать вместе с отваром.,"[""OMI01291""]","[""ING0011""]","[""POT0002""]","[""POT0021""]",1–5 min,none,ready_to_eat
RST000386,RCP0070,1,Перебрать сырьё и удалить явные примеси.,"[""OMI01292""]","[""ING0012""]","[""POT0002""]","[""POT0021""]",5–15 min,none,cleaned
RST000387,RCP0070,2,"При необходимости быстро промыть, не предполагая современной санитарной процедуры.","[""OMI01292""]","[""ING0012""]",[],"[""POT0021""]",1–5 min,none,washed
RST000388,RCP0070,3,Залить водой в керамическом сосуде.,"[""OMI01292"",""FMA0001""]","[""ING0012"",""ING0001""]",[],"[""POT0021""]",1–3 min,none,soaked
RST000389,RCP0070,4,Нагреть у огня или в горячей части печи до уверенного кипения.,"[""OMI01292"",""FMA0001""]","[""ING0012"",""ING0001""]",[],"[""POT0021""]",10–30 min,strong_heat,boiled
RST000390,RCP0070,5,Переставить в менее горячую часть печи и варить или томить до мягкости.,"[""OMI01292"",""FMA0001""]","[""ING0012"",""ING0001""]","[""POT0009""]","[""POT0021""]",30–180 min,residual_or_gentle_heat,stewed
RST000391,RCP0070,6,Оставить блюдо жидким; подать вместе с отваром.,"[""OMI01292""]","[""ING0012""]","[""POT0002""]","[""POT0021""]",1–5 min,none,ready_to_eat
RST000392,RCP0071,1,Перебрать сырьё и удалить явные примеси.,"[""OMI01293""]","[""ING0013""]","[""POT0002""]","[""POT0021""]",5–15 min,none,cleaned
RST000393,RCP0071,2,"При необходимости быстро промыть, не предполагая современной санитарной процедуры.","[""OMI01293""]","[""ING0013""]",[],"[""POT0021""]",1–5 min,none,washed
RST000394,RCP0071,3,Залить водой в керамическом сосуде.,"[""OMI01293"",""FMA0001""]","[""ING0013"",""ING0001""]",[],"[""POT0021""]",1–3 min,none,soaked
RST000395,RCP0071,4,Нагреть у огня или в горячей части печи до уверенного кипения.,"[""OMI01293"",""FMA0001""]","[""ING0013"",""ING0001""]",[],"[""POT0021""]",10–30 min,strong_heat,boiled
RST000396,RCP0071,5,Переставить в менее горячую часть печи и варить или томить до мягкости.,"[""OMI01293"",""FMA0001""]","[""ING0013"",""ING0001""]","[""POT0009""]","[""POT0021""]",30–180 min,residual_or_gentle_heat,stewed
RST000397,RCP0071,6,Оставить блюдо жидким; подать вместе с отваром.,"[""OMI01293""]","[""ING0013""]","[""POT0002""]","[""POT0021""]",1–5 min,none,ready_to_eat
RST000398,RCP0072,1,Перебрать сырьё и удалить явные примеси.,"[""OMI01290""]","[""ING0010""]","[""POT0002""]","[""POT0021""]",5–15 min,none,cleaned
RST000399,RCP0072,2,"При необходимости быстро промыть, не предполагая современной санитарной процедуры.","[""OMI01290""]","[""ING0010""]",[],"[""POT0021""]",1–5 min,none,washed
RST000400,RCP0072,3,Залить водой в керамическом сосуде.,"[""OMI01290"",""FMA0001""]","[""ING0010"",""ING0001""]",[],"[""POT0021""]",1–3 min,none,soaked
RST000401,RCP0072,4,Нагреть у огня или в горячей части печи до уверенного кипения.,"[""OMI01290"",""FMA0001""]","[""ING0010"",""ING0001""]",[],"[""POT0021""]",10–30 min,strong_heat,boiled
RST000402,RCP0072,5,Переставить в менее горячую часть печи и варить или томить до мягкости.,"[""OMI01290"",""FMA0001""]","[""ING0010"",""ING0001""]","[""POT0009""]","[""POT0021""]",30–180 min,residual_or_gentle_heat,stewed
RST000403,RCP0072,6,Оставить блюдо жидким; подать вместе с отваром.,"[""OMI01290""]","[""ING0010""]","[""POT0002""]","[""POT0021""]",1–5 min,none,ready_to_eat
RST000404,RCP0073,1,Перебрать сырьё и удалить явные примеси.,"[""OMI01289""]","[""ING0014""]","[""POT0002""]","[""POT0021""]",5–15 min,none,cleaned
RST000405,RCP0073,2,"При необходимости быстро промыть, не предполагая современной санитарной процедуры.","[""OMI01289""]","[""ING0014""]",[],"[""POT0021""]",1–5 min,none,washed
RST000406,RCP0073,3,Залить водой в керамическом сосуде.,"[""OMI01289"",""FMA0001""]","[""ING0014"",""ING0001""]",[],"[""POT0021""]",1–3 min,none,soaked
RST000407,RCP0073,4,Нагреть у огня или в горячей части печи до уверенного кипения.,"[""OMI01289"",""FMA0001""]","[""ING0014"",""ING0001""]",[],"[""POT0021""]",10–30 min,strong_heat,boiled
RST000408,RCP0073,5,Переставить в менее горячую часть печи и варить или томить до мягкости.,"[""OMI01289"",""FMA0001""]","[""ING0014"",""ING0001""]","[""POT0009""]","[""POT0021""]",30–180 min,residual_or_gentle_heat,stewed
RST000409,RCP0073,6,Оставить блюдо жидким; подать вместе с отваром.,"[""OMI01289""]","[""ING0014""]","[""POT0002""]","[""POT0021""]",1–5 min,none,ready_to_eat
RST000410,RCP0074,1,Перебрать сырьё и удалить явные примеси.,"[""OMI01291""]","[""ING0011""]","[""POT0002""]","[""POT0021""]",5–15 min,none,cleaned
RST000411,RCP0074,2,"При необходимости быстро промыть, не предполагая современной санитарной процедуры.","[""OMI01291""]","[""ING0011""]",[],"[""POT0021""]",1–5 min,none,washed
