npt_id,g4_ref,g4_short,layer,season_period,condition,requires,channel,clear_text,partial_text,loudness,member_ref,layer_class,source_refs,confidence,status
npt_east_flood_bypass__light__autumn__default__night,g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass,east_flood_bypass,light,autumn,default,light_phase=night,visual,Ночь тёмная и долгая.,Темно.,,,semi_open,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass/light|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|main:data/world-catalogs/novgorod/temporal-v4/datasets/calendar_daylight_light_profiles.json|game-base-v1/nature-materials-weather/weather_climate/light_profile_by_month.csv,C,candidate
npt_east_flood_bypass__weather__autumn__wx_clear__none,g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass,east_flood_bypass,weather,autumn,wx_clear,weather_state=wx_clear; precipitation_phase=none,visual,"Небо чистое, ветра почти нет.",Ясно.,,,water_open,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass/weather|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|game-base-v1/nature-materials-weather/weather_climate/realized_weather_matrix.csv#wxr_clear__none|game-base-v1/nature-materials-weather/weather_climate/local_landscape_modifiers.csv,C,candidate
npt_east_flood_bypass__weather__autumn__wx_partly_cloudy__none,g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass,east_flood_bypass,weather,autumn,wx_partly_cloudy,weather_state=wx_partly_cloudy; precipitation_phase=none,visual,"По небу идут облака, солнце то прячется, то выходит.",Облачно.,,,water_open,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass/weather|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|game-base-v1/nature-materials-weather/weather_climate/realized_weather_matrix.csv#wxr_partly_cloudy__none|game-base-v1/nature-materials-weather/weather_climate/local_landscape_modifiers.csv,C,candidate
npt_east_flood_bypass__weather__autumn__wx_overcast__none,g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass,east_flood_bypass,weather,autumn,wx_overcast,weather_state=wx_overcast; precipitation_phase=none,visual,"Небо затянуто ровной серой пеленой, но сухо.",Пасмурно.,,,water_open,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass/weather|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|game-base-v1/nature-materials-weather/weather_climate/realized_weather_matrix.csv#wxr_overcast__none|game-base-v1/nature-materials-weather/weather_climate/local_landscape_modifiers.csv,C,candidate
npt_east_flood_bypass__weather__autumn__wx_fog__none,g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass,east_flood_bypass,weather,autumn,wx_fog,weather_state=wx_fog; precipitation_phase=none,visual,Лёг туман; в нескольких шагах всё расплывается. Над водой туман особенно густ.,"Туман, почти ничего не видно.",,,water_open,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass/weather|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|game-base-v1/nature-materials-weather/weather_climate/realized_weather_matrix.csv#wxr_fog__none|game-base-v1/nature-materials-weather/weather_climate/local_landscape_modifiers.csv,C,candidate
npt_east_flood_bypass__weather__autumn__wx_precip_light__snow,g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass,east_flood_bypass,weather,autumn,wx_precip_light,weather_state=wx_precip_light; precipitation_phase=snow,visual,Сыплет мелкий редкий снег. Над водой всё скрыто серой завесой.,Идёт снег.,,,water_open,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass/weather|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|game-base-v1/nature-materials-weather/weather_climate/realized_weather_matrix.csv#wxr_precip_light__snow|game-base-v1/nature-materials-weather/weather_climate/local_landscape_modifiers.csv,C,candidate
npt_east_flood_bypass__weather__autumn__wx_precip_light__sleet,g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass,east_flood_bypass,weather,autumn,wx_precip_light,weather_state=wx_precip_light; precipitation_phase=sleet,visual,"Сеет мокрый снег пополам с дождём, всё блестит от сырости. Над водой всё скрыто серой завесой.",Мокро и мутно.,,,water_open,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass/weather|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|game-base-v1/nature-materials-weather/weather_climate/realized_weather_matrix.csv#wxr_precip_light__sleet|game-base-v1/nature-materials-weather/weather_climate/local_landscape_modifiers.csv,C,candidate
npt_east_flood_bypass__weather__autumn__wx_precip_light__rain,g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass,east_flood_bypass,weather,autumn,wx_precip_light,weather_state=wx_precip_light; precipitation_phase=rain,visual,Моросит мелкий дождь. Над водой всё скрыто серой завесой.,Моросит.,,,water_open,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass/weather|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|game-base-v1/nature-materials-weather/weather_climate/realized_weather_matrix.csv#wxr_precip_light__rain|game-base-v1/nature-materials-weather/weather_climate/local_landscape_modifiers.csv,C,candidate
npt_east_flood_bypass__weather__autumn__wx_precip_steady__snow,g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass,east_flood_bypass,weather,autumn,wx_precip_steady,weather_state=wx_precip_steady; precipitation_phase=snow,visual,"Валит густой снег, дальнего берега не видно. Над водой всё скрыто серой завесой.",Снег застилает всё.,,,water_open,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass/weather|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|game-base-v1/nature-materials-weather/weather_climate/realized_weather_matrix.csv#wxr_precip_steady__snow|game-base-v1/nature-materials-weather/weather_climate/local_landscape_modifiers.csv,C,candidate
npt_east_flood_bypass__weather__autumn__wx_precip_steady__sleet,g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass,east_flood_bypass,weather,autumn,wx_precip_steady,weather_state=wx_precip_steady; precipitation_phase=sleet,visual,Льёт холодная мокрая каша из снега и дождя. Над водой всё скрыто серой завесой.,Льёт и метёт.,,,water_open,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass/weather|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|game-base-v1/nature-materials-weather/weather_climate/realized_weather_matrix.csv#wxr_precip_steady__sleet|game-base-v1/nature-materials-weather/weather_climate/local_landscape_modifiers.csv,C,candidate
npt_east_flood_bypass__weather__autumn__wx_precip_steady__rain,g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass,east_flood_bypass,weather,autumn,wx_precip_steady,weather_state=wx_precip_steady; precipitation_phase=rain,visual,"Идёт затяжной дождь, ровный и холодный. Над водой всё скрыто серой завесой.",Идёт дождь.,,,water_open,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass/weather|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|game-base-v1/nature-materials-weather/weather_climate/realized_weather_matrix.csv#wxr_precip_steady__rain|game-base-v1/nature-materials-weather/weather_climate/local_landscape_modifiers.csv,C,candidate
npt_east_flood_bypass__weather__autumn__wx_convective_storm__rain,g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass,east_flood_bypass,weather,autumn,wx_convective_storm,weather_state=wx_convective_storm; precipitation_phase=rain,visual,"Налетела гроза: гремит, хлещет ливень, небо то и дело рвут вспышки. Над водой всё скрыто серой завесой.",Гроза и ливень.,,,water_open,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass/weather|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|game-base-v1/nature-materials-weather/weather_climate/realized_weather_matrix.csv#wxr_convective_storm__rain|game-base-v1/nature-materials-weather/weather_climate/local_landscape_modifiers.csv,C,candidate
npt_east_flood_bypass__weather__autumn__wx_windy_dry__none,g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass,east_flood_bypass,weather,autumn,wx_windy_dry,weather_state=wx_windy_dry; precipitation_phase=none,visual,"Дует сильный ветер, гнёт траву и рвёт одежду. Над открытой водой ветер сильнее, гонит рябь.",Сильный ветер.,,,water_open,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass/weather|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|game-base-v1/nature-materials-weather/weather_climate/realized_weather_matrix.csv#wxr_windy_dry__none|game-base-v1/nature-materials-weather/weather_climate/local_landscape_modifiers.csv,C,candidate
npt_east_flood_bypass__weather__autumn__wx_windy_precip__snow,g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass,east_flood_bypass,weather,autumn,wx_windy_precip,weather_state=wx_windy_precip; precipitation_phase=snow,visual,"Метёт метель: снег несёт сбоку, следы заметает на глазах. Над открытой водой ветер сильнее, гонит рябь.","Метель, ничего не видно.",,,water_open,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass/weather|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|game-base-v1/nature-materials-weather/weather_climate/realized_weather_matrix.csv#wxr_windy_precip__snow|game-base-v1/nature-materials-weather/weather_climate/local_landscape_modifiers.csv,C,candidate
npt_east_flood_bypass__weather__autumn__wx_windy_precip__sleet,g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass,east_flood_bypass,weather,autumn,wx_windy_precip,weather_state=wx_windy_precip; precipitation_phase=sleet,visual,"Ветер швыряет мокрый снег с дождём прямо в лицо. Над открытой водой ветер сильнее, гонит рябь.",Мокрая буря.,,,water_open,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass/weather|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|game-base-v1/nature-materials-weather/weather_climate/realized_weather_matrix.csv#wxr_windy_precip__sleet|game-base-v1/nature-materials-weather/weather_climate/local_landscape_modifiers.csv,C,candidate
npt_east_flood_bypass__weather__autumn__wx_windy_precip__rain,g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass,east_flood_bypass,weather,autumn,wx_windy_precip,weather_state=wx_windy_precip; precipitation_phase=rain,visual,"Ветер гонит косой дождь, вода бьёт в лицо. Над открытой водой ветер сильнее, гонит рябь.",Ветер и дождь.,,,water_open,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass/weather|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|game-base-v1/nature-materials-weather/weather_climate/realized_weather_matrix.csv#wxr_windy_precip__rain|game-base-v1/nature-materials-weather/weather_climate/local_landscape_modifiers.csv,C,candidate
npt_east_flood_bypass__audible_context__autumn__open,g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass,east_flood_bypass,audible_context,autumn,open,water_condition=open,acoustic,"Вода плещет о берег, ветер шуршит сухими стеблями.",Доносится неясный шум.,1,,water_movement_wind_and_cover,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass/audible_context|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|pr98:data/world-catalogs/novgorod/m2c-acoustic/approved/spatial_v3_g6_acoustic_baselines.json|pr98:data/world-catalogs/novgorod/m2c-natural-presentation/candidate.json,C,candidate
npt_east_flood_bypass__audible_context__autumn__ice_forming,g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass,east_flood_bypass,audible_context,autumn,ice_forming,water_condition=ice_forming,acoustic,"Слышно, как шуршит и позванивает шуга у берега.",Доносится шорох.,1,,water_movement_wind_and_cover,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_east_flood_bypass/audible_context|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|pr98:data/world-catalogs/novgorod/m2c-acoustic/approved/spatial_v3_g6_acoustic_baselines.json|pr98:data/world-catalogs/novgorod/m2c-natural-presentation/candidate.json,C,candidate
